source_id,name,id,servertime,tilex,tiley
1891,ICAO-ABEC03,39786156,201705080640,19761,24279
1819,A8A3CE,39734362,201705071750,18813,25647
1894,A0DDFB,39754178,201705071800,18865,25587
1882,A836FB,39675720,201705071655,18840,25618
2184,A262A9,39681979,201705071700,18717,25463
1793,ICAO-A46CE1,39774276,201705072035,18917,24010
1810,ICAO-A6FF58,39790905,201705080835,19772,24237
2004,ICAO-A059E3,39779307,201705072245,19756,24274
2046,AA7E7C,39671835,201705071655,18852,25478
2045,ICAO-AB6800,39787944,201705080730,19788,24277
1879,A9B85B,39727041,201705071745,18673,25482
2151,A96BA2,39699041,201705071715,18779,25699
1847,A3FF61,39733820,201705071750,18860,25533
1811,A2F591,39681945,201705071700,19011,25475
1972,ICAO-A8DEE0,39766697,201705071855,19766,24316
2118,AA6F46,39711951,201705071725,18858,25555
2005,ABA7B0,39662122,201705071640,18785,25685
2103,AAF183,39689196,201705071705,18902,25538
2005,ABA7B0,39664680,201705071645,18843,25603
1974,ICAO-A71F24,39780073,201705072300,19782,24297
1944,AD734A,39725367,201705071745,18927,25489
1964,AB7B02,39670671,201705071650,18844,25613
1913,ICAO-ABD627,39764436,201705071815,19776,24285
1865,ICAO-4B1884,39779571,201705072245,19803,24298
2073,A38E11,39684960,201705071705,18830,25704
1900,ICAO-4067F8,39775476,201705072045,19822,24253
2137,ICAO-A0B550,39784805,201705080615,19822,24285
1848,ICAO-A98F6A,39774278,201705072035,19842,24286
2005,ABA7B0,39661883,201705071640,18780,25692
1879,A9B85B,39721432,201705071735,18856,25531
1851,C06A39,39687656,201705071705,18758,25658
2079,ICAO-3C6518,39776538,201705072120,19771,24228
2017,ICAO-A1DC60,39765796,201705071835,19825,24411
1945,A84D62,39760421,201705071805,18872,25526
2220,AACF19,39755469,201705071805,18795,25636
1879,A9B85B,39724055,201705071740,18764,25504
1964,AB7B02,39667146,201705071650,18876,25514
1924,ICAO-A18403,39766630,201705071855,19815,24252
2000,A45091,39754164,201705071800,18863,25543
2220,AACF19,39743404,201705071800,18876,25533
2037,A87904,39696005,201705071710,18995,25483
1926,ICAO-A372A4,39775494,201705072045,18912,24077
1847,A3FF61,39735247,201705071755,18845,25565
1811,A2F591,39682583,201705071700,18998,25481
2005,ABA7B0,39663972,201705071645,18823,25632
2208,42423F,39664347,201705071645,18913,25497
1948,A98ED9,39710580,201705071725,18826,25488
2028,AD4F72,39806895,201705080850,18963,25505
1851,C06A39,39683056,201705071700,18784,25545
2033,AA600A,39664363,201705071645,18833,25509
2142,A9C5C5,39792370,201705080845,18853,25488
1966,AA7C64,39720834,201705071735,18945,25486
1894,A0DDFB,39747774,201705071800,18869,25516
1836,ABF826,39693280,201705071710,18845,25526
2219,C0193B,39729952,201705071750,18796,25563
2220,AACF19,39758966,201705071805,18755,25687
2191,ICAO-AB9278,39781076,201705072340,19834,24291
2145,AA56B6,39711103,201705071725,18964,25553
2064,A71EFA,39678541,201705071700,18846,25656
2013,ICAO-3C4B2B,39768339,201705071910,19770,24242
1974,ICAO-A71F24,39779988,201705072300,19750,24321
2231,ADE2B8,39793903,201705080845,18931,25463
1966,AA7C64,39720352,201705071735,18938,25505
1840,ICAO-A1AA24,39782501,201705080035,19841,24260
2148,ICAO-40655D,39763806,201705071810,19805,24252
2073,A38E11,39691427,201705071710,18830,25704
2033,AA600A,39665664,201705071645,18816,25543
2219,C0193B,39729757,201705071750,18796,25560
1978,A4337C,39744710,201705071800,18950,25471
1943,A63665,39682980,201705071700,18916,25508
1894,A0DDFB,39749715,201705071800,18863,25535
2109,ICAO-42426C,39779815,201705072250,19810,24294
1935,A3EE1F,39659242,201705071640,18789,25714
1883,A654CB,39731031,201705071750,18736,25606
2218,ICAO-A6CB48,39787132,201705080710,19715,24333
1988,AB1971,39706330,201705071720,18678,25492
2101,ICAO-A86605,39784128,201705080550,19827,24282
1894,A0DDFB,39744299,201705071800,18883,25481
1943,A63665,39683018,201705071700,18916,25508
2118,AA6F46,39706407,201705071720,18800,25654
2120,ICAO-ABDCBE,39770033,201705071935,18899,24042
1969,A2FCFF,39726737,201705071745,18655,25448
1863,ICAO-A6A7DC,39767201,201705071900,18938,24100
1998,3C64EC,39721020,201705071735,18755,25495
1851,C06A39,39682074,201705071700,18790,25519
1974,ICAO-A71F24,39784568,201705080605,19782,24238
1964,AB7B02,39665919,201705071645,18888,25477
1873,ICAO-A4FDDB,39785730,201705080635,19759,24247
2009,A791C0,39763545,201705071810,18960,25493
1946,A8C802,39670706,201705071650,18946,25532
2021,AA75EF,39721975,201705071735,18799,25555
1810,ICAO-A6FF58,39790917,201705080835,19773,24238
1943,A63665,39678918,201705071700,18880,25617
2033,AA600A,39665646,201705071645,18816,25542
2112,A7FED0,39704759,201705071720,18872,25561
2220,AACF19,39737110,201705071755,18925,25461
1880,A80287,39756642,201705071805,18662,25505
2000,A45091,39749858,201705071800,18893,25506
1821,ICAO-AA4548,39768558,201705071910,19728,24303
1811,A2F591,39697430,201705071715,18750,25650
1847,A3FF61,39734895,201705071755,18848,25558
2103,AAF183,39687248,201705071705,18884,25578
1990,ICAO-A2A77B,39787546,201705080720,19809,24240
1792,ICAO-A64A43,39788826,201705080755,19717,24245
1944,AD734A,39723109,201705071740,18880,25594
2235,ICAO-A3C3E0,39776131,201705072055,19807,24300
1995,ICAO-A658DE,39682963,201705071700,19820,24285
2103,AAF183,39686610,201705071705,18876,25594
2118,AA6F46,39708763,201705071720,18825,25611
1811,A2F591,39684760,201705071705,18947,25507
1836,ABF826,39695416,201705071710,18826,25521
1819,A8A3CE,39734748,201705071755,18807,25655
1946,A8C802,39669346,201705071650,18934,25569
1811,A2F591,39691499,201705071710,18830,25588
1945,A84D62,39750134,201705071800,18781,25677
1843,C0410E,39730324,201705071750,19000,25506
1948,A98ED9,39717576,201705071730,18781,25648
1989,ICAO-A8B760,39771806,201705071955,19731,24356
2005,ABA7B0,39665573,201705071645,18856,25578
2190,ICAO-A8AEF3,39772827,201705072015,19785,24298
2142,A9C5C5,39794335,201705080845,18843,25507
1946,A8C802,39670596,201705071650,18945,25533
2064,A71EFA,39674369,201705071655,18874,25574
1996,ICAO-A4322C,39676304,201705071655,19827,24242
2178,A85119,39797924,201705080850,18889,25625
1998,3C64EC,39719657,201705071730,18694,25547
1842,A6082F,39697181,201705071715,18902,25603
2217,AD9712,39707167,201705071720,18842,25539
1948,A98ED9,39711437,201705071725,18822,25505
2033,AA600A,39666803,201705071650,18800,25575
1965,AA8B40,39687573,201705071705,18917,25687
2048,A8913B,39695926,201705071710,18894,25617
1945,A84D62,39758426,201705071805,18853,25557
2048,A8913B,39705048,201705071720,18928,25456
1943,A63665,39685152,201705071705,18942,25453
2151,A96BA2,39691326,201705071710,18846,25558
1793,ICAO-A46CE1,39657226,201705071635,19809,24213
2217,AD9712,39705577,201705071720,18857,25564
1851,C06A39,39683843,201705071705,18779,25567
2150,ICAO-AA44AC,39767977,201705071905,19759,24317
2114,ICAO-406B12,39777219,201705072140,19782,24303
1795,AA60AF,39717210,201705071730,18705,25628
2000,A45091,39756785,201705071805,18838,25592
2112,A7FED0,39700699,201705071715,18816,25630
2000,A45091,39759432,201705071805,18818,25632
2112,A7FED0,39703850,201705071720,18859,25577
2192,ICAO-A0A8DA,39772749,201705072015,19737,24280
2012,ICAO-A24CE0,39715672,201705071725,19010,24064
2219,C0193B,39727772,201705071745,18804,25500
2109,ICAO-42426C,39779830,201705072250,19805,24294
2058,AB23B5,39713844,201705071725,18658,25486
2048,A8913B,39696624,201705071710,18886,25607
2220,AACF19,39757534,201705071805,18768,25670
2228,A77AD8,39763361,201705071810,18786,25456
2135,ABD19E,39661268,201705071640,18764,25578
2220,AACF19,39757403,201705071805,18770,25668
1896,AD846F,39749860,201705071800,18930,25534
1851,C06A39,39685108,201705071705,18772,25597
1819,A8A3CE,39732456,201705071750,18844,25604
2156,ICAO-ADC2A7,39658569,201705071640,18998,24052
2005,ABA7B0,39668285,201705071650,18897,25503
2048,A8913B,39695668,201705071710,18897,25621
1883,A654CB,39726046,201705071745,18785,25459
1875,A6FA94,39665526,201705071645,18806,25598
1947,ICAO-AE0224,39773592,201705072025,19784,24236
2219,C0193B,39729292,201705071745,18798,25548
1819,A8A3CE,39732745,201705071750,18840,25609
2094,345241,39761655,201705071805,18866,25547
1942,ICAO-40073F,39769577,201705071930,19765,24259
2074,ICAO-C036B1,39711496,201705071725,18980,24150
1948,A98ED9,39711486,201705071725,18821,25505
1830,A1AA24,39659444,201705071640,18783,25619
1924,ICAO-A18403,39766638,201705071855,19815,24249
2033,AA600A,39667386,201705071650,18792,25589
2045,ICAO-AB6800,39787835,201705080725,19827,24280
1931,ICAO-A8C121,39708330,201705071720,19812,24250
1882,A836FB,39682047,201705071700,18748,25529
1944,AD734A,39724214,201705071740,18907,25535
1972,ICAO-A8DEE0,39766942,201705071855,19838,24280
2231,ADE2B8,39798093,201705080850,18918,25501
1801,ICAO-C01D7E,39767795,201705071905,19017,23990
1842,A6082F,39702879,201705071715,18938,25479
2008,ICAO-AD60B7,39780979,201705072340,19810,24213
1966,AA7C64,39719536,201705071730,18924,25541
2221,ICAO-A364EA,39785892,201705080635,19751,24285
1944,AD734A,39722086,201705071735,18858,25643
1943,A63665,39681391,201705071700,18898,25553
2199,A6A7DC,39657566,201705071635,18738,25586
2099,ICAO-A894F2,39786703,201705080655,19792,24285
2093,ICAO-A4460E,39787486,201705080720,19771,24276
2208,42423F,39664188,201705071645,18910,25503
2199,A6A7DC,39660480,201705071640,18818,25475
2218,ICAO-A6CB48,39704697,201705071720,19798,24285
1913,ICAO-ABD627,39764157,201705071815,19821,24285
1978,A4337C,39732720,201705071750,18868,25683
1819,A8A3CE,39733301,201705071750,18831,25622
2144,AB5BF0,39735151,201705071755,18651,25479
1948,A98ED9,39708050,201705071720,18838,25435
1935,A3EE1F,39658480,201705071635,18800,25684
2077,ABD536,39806145,201705080850,18604,25635
1894,A0DDFB,39755608,201705071805,18858,25616
2076,ICAO-4005BA,39781197,201705072345,19708,24261
1909,A12BCD,39728731,201705071745,18981,25494
1861,A2DCEE,39724455,201705071740,18828,25611
2231,ADE2B8,39804586,201705080850,18894,25569
1889,ICAO-AB856C,39768826,201705071925,19824,24273
2211,AD8BED,39731011,201705071750,18983,25509
1974,ICAO-A71F24,39784650,201705080610,19730,24259
1795,AA60AF,39708336,201705071720,18812,25463
2231,ADE2B8,39795614,201705080845,18925,25480
1902,A8E813,39804613,201705080850,18660,25641
1944,AD734A,39722621,201705071740,18870,25617
2099,ICAO-A894F2,39786584,201705080655,19834,24285
2177,A65527,39711194,201705071725,18648,25476
1966,AA7C64,39720972,201705071735,18950,25473
2151,A96BA2,39694267,201705071710,18818,25617
2064,A71EFA,39676722,201705071655,18858,25620
1819,A8A3CE,39730321,201705071750,18878,25558
2221,ICAO-A364EA,39734575,201705071750,19702,24288
2073,A38E11,39686971,201705071705,18830,25704
2190,ICAO-A8AEF3,39772717,201705072015,19813,24293
2140,ICAO-06A0F9,39789403,201705080805,19839,24256
1799,A1D10C,39662682,201705071645,18626,25546
1903,A35AAE,39792818,201705080845,18655,25483
2196,ICAO-AAABF6,39720439,201705071735,19819,24240
1819,A8A3CE,39733688,201705071750,18824,25631
1850,ICAO-4067D6,39772726,201705072015,19863,24326
2064,A71EFA,39679351,201705071700,18840,25673
2009,A791C0,39754453,201705071800,18903,25679
2177,A65527,39711106,201705071725,18647,25478
1842,A6082F,39702354,201705071715,18934,25492
1882,A836FB,39678636,201705071700,18803,25582
1944,AD734A,39722210,201705071735,18861,25636
1943,A63665,39681032,201705071700,18896,25561
2078,A6F00D,39800154,201705080850,18838,25474
2199,A6A7DC,39657222,201705071635,18727,25600
2005,ABA7B0,39666505,201705071650,18872,25549
2046,AA7E7C,39681146,201705071700,18780,25671
1891,ICAO-ABEC03,39786037,201705080640,19825,24278
1891,ICAO-ABEC03,39785997,201705080640,19837,24277
1999,ICAO-AA2BC5,39784243,201705080550,19805,24262
1959,C01EF7,39756349,201705071805,18724,25613
1830,A1AA24,39657935,201705071635,18815,25558
2145,AA56B6,39712087,201705071725,18960,25568
1886,ICAO-ACB9ED,39788700,201705080750,19796,24297
1970,ICAO-AB355C,39791266,201705080835,19832,24285
1965,AA8B40,39685927,201705071705,18915,25716
1811,A2F591,39696246,201705071710,18761,25648
1945,A84D62,39763150,201705071810,18917,25450
1965,AA8B40,39693601,201705071710,18905,25565
2041,ICAO-A83D1A,39791947,201705080840,19767,24241
1948,A98ED9,39716591,201705071730,18789,25619
2183,A8299A,39671595,201705071655,18850,25550
2046,AA7E7C,39670901,201705071650,18860,25463
1943,A63665,39674736,201705071655,18856,25703
2021,AA75EF,39720031,201705071730,18893,25636
2199,A6A7DC,39660955,201705071640,18831,25458
1836,ABF826,39694747,201705071710,18832,25522
2211,AD8BED,39734725,201705071755,18941,25607
1964,AB7B02,39671853,201705071655,18837,25633
2063,ICAO-A923EF,39774614,201705072035,19821,24288
2073,A38E11,39686111,201705071705,18830,25704
2211,AD8BED,39734177,201705071750,18947,25592
2196,ICAO-AAABF6,39720728,201705071735,19821,24232
2025,ICAO-47C5CA,39776111,201705072055,19752,24347
2207,ICAO-4BA9D3,39782649,201705080120,19683,24256
1851,C06A39,39795081,201705080845,18954,25501
2118,AA6F46,39707800,201705071720,18815,25628
1810,ICAO-A6FF58,39791674,201705080840,19815,24289
2199,A6A7DC,39661652,201705071640,18846,25438
1832,ICAO-ABF3B8,39782554,201705080040,19843,24222
1842,A6082F,39691891,201705071710,18867,25722
1998,3C64EC,39722797,201705071740,18857,25409
2069,ICAO-AC82F8,39783891,201705080540,19803,24255
2112,A7FED0,39696914,201705071715,18761,25698
1975,ICAO-A88E71,39660703,201705071640,19818,24262
1971,AB62F8,39792903,201705080845,18869,25543
1811,A2F591,39694341,201705071710,18795,25638
1966,AA7C64,39719843,201705071730,18929,25528
2046,AA7E7C,39678018,201705071655,18805,25598
1964,AB7B02,39668880,201705071650,18860,25562
2217,AD9712,39707712,201705071720,18840,25528
2177,A65527,39708154,201705071720,18624,25526
1842,A6082F,39694677,201705071710,18886,25656
2184,A262A9,39681939,201705071700,18716,25465
2151,A96BA2,39688137,201705071705,18875,25499
1943,A63665,39684791,201705071705,18937,25463
1918,ICAO-A98BCA,39681223,201705071700,18837,24151
1824,ACCA88,39799650,201705080850,18912,25545
1894,A0DDFB,39748740,201705071800,18866,25525
1848,ICAO-A98F6A,39774699,201705072035,19776,24285
2078,A6F00D,39803684,201705080850,18821,25510
1819,A8A3CE,39739323,201705071755,18764,25714
1944,AD734A,39722073,201705071735,18857,25644
2167,A66E52,39719935,201705071730,18815,25600
2010,ICAO-A11F9D,39776881,201705072130,19776,24252
2141,ICAO-400E75,39776950,201705072135,19868,24371
1964,AB7B02,39667720,201705071650,18871,25528
2078,A6F00D,39795515,201705080845,18858,25433
2228,A77AD8,39763491,201705071810,18785,25458
2183,A8299A,39672098,201705071655,18844,25559
2039,ICAO-4006B0,39772535,201705072010,19725,24248
1964,AB7B02,39667971,201705071650,18869,25534
2005,ABA7B0,39664096,201705071645,18830,25623
1894,A0DDFB,39740348,201705071755,18906,25436
1900,ICAO-4067F8,39775432,201705072040,19810,24269
2142,A9C5C5,39794863,201705080845,18841,25511
1882,A836FB,39679793,201705071700,18790,25570
1811,A2F591,39686860,201705071705,18900,25530
1943,A63665,39682697,201705071700,18912,25518
1837,ICAO-40058A,39767460,201705071900,19714,24276
2048,A8913B,39694198,201705071710,18917,25653
2178,A85119,39794980,201705080845,18881,25652
1847,A3FF61,39747567,201705071800,18781,25699
2163,ICAO-AB5ED8,39685063,201705071705,19048,24066
2226,ACC3B4,39792969,201705080845,18793,25674
1989,ICAO-A8B760,39771948,201705072000,19850,24309
1944,AD734A,39724998,201705071740,18921,25502
2218,ICAO-A6CB48,39704466,201705071720,19803,24285
2142,A9C5C5,39792796,201705080845,18850,25493
2178,A85119,39807044,201705080850,18919,25529
1945,A84D62,39763187,201705071810,18919,25447
1948,A98ED9,39711168,201705071725,18823,25499
2137,ICAO-A0B550,39784796,201705080615,19825,24285
2135,ABD19E,39662136,201705071640,18758,25602
1951,ICAO-A124B5,39770109,201705071935,19775,24336
2031,ICAO-A94B0A,39788418,201705080745,19820,24283
2118,AA6F46,39711757,201705071725,18855,25560
1989,ICAO-A8B760,39771901,201705072000,19809,24325
2163,ICAO-AB5ED8,39687355,201705071705,18983,24064
1964,AB7B02,39667273,201705071650,18875,25515
2184,A262A9,39672631,201705071655,18634,25649
1861,A2DCEE,39723148,201705071740,18747,25648
2221,ICAO-A364EA,39733828,201705071750,19723,24285
1871,ICAO-4006AC,39778213,201705072225,19678,24293
2200,ICAO-A76F66,39767420,201705071900,19051,24066
1948,A98ED9,39714193,201705071725,18806,25559
1818,ICAO-A14BDE,39790509,201705080825,19830,24274
1944,AD734A,39725206,201705071740,18924,25496
2005,ABA7B0,39661721,201705071640,18777,25696
2065,ICAO-479089,39782143,201705080020,19752,24280
2005,ABA7B0,39668273,201705071650,18897,25503
1820,3C7065,39802226,201705080850,18800,25578
2145,AA56B6,39715101,201705071725,18941,25627
2033,AA600A,39668345,201705071650,18780,25613
1943,A63665,39675204,201705071655,18859,25693
1946,A8C802,39669082,201705071650,18931,25578
1821,ICAO-AA4548,39768702,201705071915,19786,24250
1998,3C64EC,39720795,201705071735,18739,25509
2053,E80244,39683610,201705071700,18623,25580
1797,ICAO-3C4AA6,39783024,201705080335,19711,24326
1889,ICAO-AB856C,39768804,201705071925,19833,24273
2094,345241,39760721,201705071805,18886,25532
1975,ICAO-A88E71,39661791,201705071640,19820,24238
1811,A2F591,39684362,201705071705,18955,25503
2005,ABA7B0,39665161,201705071645,18850,25589
1810,ICAO-A6FF58,39791560,201705080840,19809,24283
2099,ICAO-A894F2,39786755,201705080700,19766,24285
1819,A8A3CE,39728981,201705071745,18896,25533
2192,ICAO-A0A8DA,39772935,201705072015,19783,24247
1946,A8C802,39668540,201705071650,18926,25594
1964,AB7B02,39668272,201705071650,18866,25544
1795,AA60AF,39716292,201705071725,18720,25608
2169,A403F4,39716839,201705071730,18952,25691
2033,AA600A,39668577,201705071650,18777,25620
1944,AD734A,39722591,201705071740,18868,25620
1968,ICAO-4006C1,39765289,201705071825,19784,24343
1830,A1AA24,39659131,201705071640,18789,25607
2033,AA600A,39663959,201705071645,18841,25494
2219,C0193B,39732226,201705071750,18787,25628
1875,A6FA94,39667514,201705071650,18827,25568
1948,A98ED9,39711986,201705071725,18818,25517
1873,ICAO-A4FDDB,39785869,201705080635,19721,24263
1888,ICAO-AC67F2,39766222,201705071845,19790,24248
2118,AA6F46,39714934,201705071725,18885,25508
2196,ICAO-AAABF6,39771465,201705071950,19707,24275
1945,A84D62,39762221,201705071805,18901,25477
1799,A1D10C,39660522,201705071640,18620,25621
1970,ICAO-AB355C,39791339,201705080835,19820,24285
1875,A6FA94,39664580,201705071645,18794,25612
1848,ICAO-A98F6A,39764959,201705071820,19062,24077
2173,ICAO-AA8114,39771317,201705071950,18976,24117
1966,AA7C64,39720674,201705071735,18943,25491
2137,ICAO-A0B550,39784760,201705080615,19838,24285
2045,ICAO-AB6800,39787922,201705080725,19795,24277
2184,A262A9,39678387,201705071700,18681,25544
1886,ICAO-ACB9ED,39788763,201705080750,19761,24303
2226,ACC3B4,39802258,201705080850,18858,25584
1978,A4337C,39736224,201705071755,18905,25585
1819,A8A3CE,39732026,201705071750,18852,25592
1969,A2FCFF,39726004,201705071745,18634,25476
